,name,gPlusPlaceId,location/lat,location/lng,address,url,categories,categoryName,average_rating,average_predict_rating,total_rows
2692,Kem Bơ Nàng Zoe,ChIJFcK4z4IpdTERyQHZZ_Chz94,10.7936934,106.7016638,"92A Đ. Trường Sa, Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/Kem+B%C6%A1+N%C3%A0ng+Zoe/@10.7936934,106.7016638,17z/data=!3m1!4b1!4m6!3m5!1s0x31752982cfb8c215:0xdecfa1f067d901c9!8m2!3d10.7936934!4d106.7016638!16s%2Fg%2F11grpvgqt9?hl=vi&entry=ttu",Cửa hàng kem,Cửa hàng kem,4.323275862068965,4.165611470970468,232
2693,Kem Hoạt Hình ® Kem Tạo Hình ® Cartoon ice Cream- Shaping ice Cream,ChIJ57Hrf8IpdTERtdGmZ7w7SSk,10.7972228,106.7216062,"722C Đ. Điện Biên Phủ, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kem+Ho%E1%BA%A1t+H%C3%ACnh+%C2%AE+Kem+T%E1%BA%A1o+H%C3%ACnh+%C2%AE+Cartoon+ice+Cream-+Shaping+ice+Cream/@10.7972228,106.7216062,17z/data=!3m1!4b1!4m6!3m5!1s0x317529c27febb1e7:0x29493bbc67a6d1b5!8m2!3d10.7972228!4d106.7216062!16s%2Fg%2F11s4zdjypr?hl=vi&entry=ttu",Cửa hàng kem,Cửa hàng kem,4.40625,4.186189163200701,32
2694,Ken Camera,ChIJ02gmzO4pdTER178FylIAfw0,10.8199388,106.637707,"70/64D Nguyễn Sỹ Sách, Phường 15, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Ken+Camera/@10.8199388,106.637707,17z/data=!3m1!4b1!4m6!3m5!1s0x317529eecc2668d3:0xd7f0052ca05bfd7!8m2!3d10.8199388!4d106.637707!16s%2Fg%2F11j20ml6v8?hl=vi&entry=ttu",Cửa hàng bán máy ảnh,Cửa hàng bán máy ảnh,4.8,4.115373551905188,45
2695,Kha Thy Hotel 2,ChIJg4-rVdMldTERGVARaBFGpJw,10.7796555,106.7705471,"36B Đ. số 28, P, Tp. Thủ Đức, Thành phố Hồ Chí Minh 700250, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJg4-rVdMldTERGVARaBFGpJw,Khách sạn,Khách sạn,4.2,4.198890692570144,15
2696,Khang An Badminton Club,ChIJu2E9gQApdTER8nmSXDN1QKs,10.8336753,106.6732926,"D23 Đ. Số 7, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khang+An+Badminton+Club/@10.8336753,106.6732926,17z/data=!3m1!4b1!4m6!3m5!1s0x31752900813d61bb:0xab4075335c9279f2!8m2!3d10.8336753!4d106.6732926!16s%2Fg%2F11c1t87y45?hl=vi&entry=ttu",Phòng tập thể dục,Phòng tập thể dục,4.5,4.16411350905679,2
2697,Khách sạn Lộc Phú,ChIJwZv_USYpdTERBx0qRy3-tTQ,10.8004845,106.6885867,"46/4 Nhiêu Tứ, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/Kha%CC%81ch+sa%CC%A3n+L%C3%B4%CC%A3c+Phu%CC%81/@10.8004845,106.6885867,17z/data=!3m1!4b1!4m9!3m8!1s0x3175292651ff9bc1:0x34b5fe2d472a1d07!5m2!4m1!1i2!8m2!3d10.8004845!4d106.6885867!16s%2Fg%2F11fkqqd1_c?hl=vi&entry=ttu","Khách sạn, Lưu trú nhà dân",Khách sạn,4.145161290322581,4.157344852758736,62
2698,Kho 16 Ban Quản Lý Kho Thủ Đức,ChIJ56ZiDhondTER3gc7einrLso,10.8266266,106.7550439,"Kho 16 Ban quản lý kho, Trường Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ56ZiDhondTER3gc7einrLso,Kho chứa lạnh,Kho chứa lạnh,5.0,4.234336649648551,2
2699,Kho BW SOC,ChIJi2lihwEtCzERplf1V8dQhvE,11.0066683,106.5131967,"2G47+M78, Tân An Hội, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+BW+SOC/@11.0066683,106.5131967,17z/data=!3m1!4b1!4m6!3m5!1s0x310b2d018762698b:0xf18650c757f557a6!8m2!3d11.0066683!4d106.5131967!16s%2Fg%2F11t5dpt_tc?hl=vi&entry=ttu",Nhà kho,Nhà kho,2.690909090909091,4.148948419986684,55
2700,Kho Bách Hóa Xanh Online Củ Chi,ChIJXa6a0IMrCzERl9t8W5IzmiE,10.9702227,106.5310654,"Số 10 Đường Số 429, Phước Vĩnh An, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+B%C3%A1ch+H%C3%B3a+Xanh+Online+C%E1%BB%A7+Chi/@10.9702227,106.5310654,17z/data=!3m1!4b1!4m6!3m5!1s0x310b2b83d09aae5d:0x219a33925b7cdb97!8m2!3d10.9702227!4d106.5310654!16s%2Fg%2F11j_spk60w?hl=vi&entry=ttu",Chợ,Chợ,4.285714285714286,4.160183901836706,7
2701,Kho Dầu A,ChIJVeRSU7U6dTERrekwPLUKsHY,10.699501,106.7466483,"MPXW+RM2, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJVeRSU7U6dTERrekwPLUKsHY,Công ty Dầu và Khí tự nhiên,Công ty Dầu và Khí tự nhiên,4.0,4.243167112517897,1
2702,Kho GHTK Quận 9,ChIJwZkPJRohdTERyWoNUhPc5Ms,10.8254875,106.8294886,"265 Nguyễn Xiển, Trường Thạnh, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJwZkPJRohdTERyWoNUhPc5Ms,Nhà kho,Nhà kho,1.3636363636363635,3.988491458631364,11
2703,Kho Ghế Sofa Nội Thất Gỗ Xanh,ChIJL_52rLwodTERPVYnY3QpdwM,10.8225765,106.7399384,"480/ 51 Bình Quới, Phường 28, Bình Thạnh, Thành phố Hồ Chí Minh 70000, Việt Nam","https://www.google.com/maps/place/Kho+Gh%E1%BA%BF+Sofa+N%E1%BB%99i+Th%E1%BA%A5t+G%E1%BB%97+Xanh/@10.8225765,106.7399384,17z/data=!3m1!4b1!4m6!3m5!1s0x317528bcac76fe2f:0x37729746327563d!8m2!3d10.8225765!4d106.7399384!16s%2Fg%2F11bxfsllpb?hl=vi&entry=ttu",Cửa hàng nội thất,Cửa hàng nội thất,5.0,4.2165497735644895,25
2704,Kho Hàng Không TCS,ChIJjWVjmzwpdTERM2hkUYnUDsI,10.8081595,106.6626716,"46-48 Hậu Giang, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+H%C3%A0ng+Kh%C3%B4ng+TCS/@10.8081595,106.6626716,17z/data=!3m1!4b1!4m6!3m5!1s0x3175293c9b63658d:0xc20ed48951646833!8m2!3d10.8081595!4d106.6626716!16s%2Fg%2F11c1lf895g?hl=vi&entry=ttu",Dịch vụ vận tải,Dịch vụ vận tải,2.909090909090909,4.209285638016369,11
2705,Kho Hải Đức,ChIJRzb9MLUldTERqnKAapw9Ucc,10.7617453,106.7715084,"Palm City Ho Chi Minh, ĐCT Thành phố Hồ Chí Minh - Long Thành - Dầu Giây, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh 00084, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJRzb9MLUldTERqnKAapw9Ucc,Kho chứa lạnh,Kho chứa lạnh,4.5,4.231480131451156,4
2706,Kho Nhà Mình Cafeteria & Vintage Clothing,ChIJs0yKTsIpdTERpiZ5vkjn2as,10.8021246,106.6823343,"385/2A Phan Xích Long, Phường 3, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+Nh%C3%A0+M%C3%ACnh+Cafeteria+%26+Vintage+Clothing/@10.8021246,106.6823343,17z/data=!3m1!4b1!4m6!3m5!1s0x317529c24e8a4cb3:0xabd9e748be7926a6!8m2!3d10.8021246!4d106.6823343!16s%2Fg%2F11rhs2xlhv?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,3.42608695652174,3.9594350562977945,115
2707,Kho SOTRANS Thủ Đức,ChIJb1en400mdTERwYD-lSg9uNQ,10.8233693,106.7584681,"Km 9 Đ. Võ Nguyên Giáp, Phước Long A, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJb1en400mdTERwYD-lSg9uNQ,Nhà kho,Nhà kho,4.4,4.187466391253462,5
2708,Kho Tiki SGN,ChIJ6U4OVeIpdTERU8dtTLYnKIo,10.819531,106.671437,"F370 Bạch Đằng, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+Tiki+SGN/@10.819531,106.671437,17z/data=!3m1!4b1!4m6!3m5!1s0x317529e2550e4ee9:0x8a2827b64c6dc753!8m2!3d10.819531!4d106.671437!16s%2Fg%2F11qq2xlpts?hl=vi&entry=ttu",Nhà kho,Nhà kho,4.0,4.1651471684679775,13
2709,Kho gạch Việt Mỹ tphcm,ChIJIyrBADfNCjERxYslolZ2ZFY,10.8098314,106.7976386,"130 Bưng Ông Thoàn, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh 71254, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJIyrBADfNCjERxYslolZ2ZFY,Cửa hàng vật liệu xây dựng,Cửa hàng vật liệu xây dựng,5.0,4.064916147147782,5
2710,Kho hàng N&H Logistics,ChIJHee-AjUpdTER4QlggeTuZPU,10.8574564,106.7104577,"3A An Phú Đông 13, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh 729800, Việt Nam","https://www.google.com/maps/place/Kho+h%C3%A0ng+N%26H+Logistics/@10.8574564,106.7104577,17z/data=!3m1!4b1!4m6!3m5!1s0x3175293502bee71d:0xf564eee4816009e1!8m2!3d10.8574564!4d106.7104577!16s%2Fg%2F11jh_ctqc1?hl=vi&entry=ttu",Nhà kho,Nhà kho,5.0,4.207639643538333,2
2711,Kho lạnh Satra,ChIJl4f5sw4ydTERNArlnqhPpy0,10.7015077,106.612365,"Lô số III, Khu Thương mại Bình Điền, Đ. Nguyễn Văn Linh, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+l%E1%BA%A1nh+Satra/@10.7015077,106.612365,17z/data=!3m1!4b1!4m6!3m5!1s0x3175320eb3f98797:0x2da74fa89ee50a34!8m2!3d10.7015077!4d106.612365!16s%2Fg%2F12lkvzy_m?hl=vi&entry=ttu",Kho chứa lạnh,Kho chứa lạnh,3.941176470588236,4.139628534663228,51
2712,Kho phân loại Sw Soc,ChIJB09HL2bVdDERFm05Fp5Q0BU,10.9363439,106.5468278,"WGPW+GPP, khu công nghiệp, QL22, Ấp Trạm Bơm, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+ph%C3%A2n+lo%E1%BA%A1i+Sw+Soc/@10.9363439,106.5468278,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d5662f474f07:0x15d0509e16396d16!8m2!3d10.9363439!4d106.5468278!16s%2Fg%2F11v5d5tp67?hl=vi&entry=ttu",Bưu điện,Bưu điện,1.3333333333333333,4.201971274882817,21
2713,Kho vinatrans,ChIJHUqlXKAldTERL4RKe9YSE_E,10.7407493,106.7410398,"PPRR+7CV, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Kho+vinatrans/@10.7407493,106.7410398,17z/data=!3m1!4b1!4m6!3m5!1s0x317525a05ca54a1d:0xf11312d67b4a842f!8m2!3d10.7407493!4d106.7410398!16s%2Fg%2F11ffg9tq84?hl=vi&entry=ttu",Văn phòng công ty,Văn phòng công ty,3.0,4.237765093309335,1
2714,Kho ống thép Bảo Tín,ChIJIwy4Bv7VdDERqkYW3VSRGo4,10.9003108,106.6170851,"242/26 Đường Nguyễn Thị Ngâu, ấp Trung Đông 2, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJIwy4Bv7VdDERqkYW3VSRGo4,Nhà cung cấp đường ống,Nhà cung cấp đường ống,5.0,4.180605270320875,4
2715,Khoa Dược - Đại học Y Dược TP.HCM,ChIJ4SqYUkovdTERRFNf9hVW4JI,10.7853985,106.7026622,"43 Đ. Đinh Tiên Hoàng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ4SqYUkovdTERRFNf9hVW4JI,"Khoa học thuật, Đại học công lập, Trường đại học",Khoa học thuật,4.411764705882353,4.162921566674001,34
2716,Khoa Quản Trị Kinh Doanh Quốc Tế - HUFLIT,ChIJb0EnuNgudTERQZ7TB2gTHXM,10.7750353,106.674895,"304 Đ. Cao Thắng, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khoa+Qu%E1%BA%A3n+Tr%E1%BB%8B+Kinh+Doanh+Qu%E1%BB%91c+T%E1%BA%BF+-+HUFLIT/@10.7750353,106.674895,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ed8b827416f:0x731d136807d39e41!8m2!3d10.7750353!4d106.674895!16s%2Fg%2F11cs1w3k22?hl=vi&entry=ttu",Trường đại học,Trường đại học,3.75,3.5748824306431533,12
2717,Khoa Truyền nhiễm - Bệnh viện Quân y 175,ChIJcb-GyG0pdTERd7jeO5DaTEA,10.8210574,106.6811876,"1 Nguyễn Thái Sơn, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khoa+Truy%E1%BB%81n+nhi%E1%BB%85m+-+B%E1%BB%87nh+vi%E1%BB%87n+Qu%C3%A2n+y+175/@10.8210574,106.6811876,17z/data=!3m1!4b1!4m6!3m5!1s0x3175296dc886bf71:0x404cda903bdeb877!8m2!3d10.8210574!4d106.6811876!16s%2Fg%2F11khbnrsnh?hl=vi&entry=ttu",Bệnh viện chuyên khoa,Bệnh viện chuyên khoa,5.0,3.940426068044135,3
2718,Khoen Store - xỏ khuyên & trang sức phụ kiện,ChIJgyojRLsodTERQbdSHwtOUIE,10.803906,106.710657,"341/32 Xô Viết Nghệ Tĩnh, Phường 24, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khoen+Store+-+x%E1%BB%8F+khuy%C3%AAn+%26+trang+s%E1%BB%A9c+ph%E1%BB%A5+ki%E1%BB%87n/@10.803906,106.710657,17z/data=!3m1!4b1!4m6!3m5!1s0x317528bb44232a83:0x81504e0b1f52b741!8m2!3d10.803906!4d106.710657!16s%2Fg%2F11cn2y7dr6?hl=vi&entry=ttu","Cửa hàng xăm mình và xỏ lỗ, Cửa hàng phụ kiện thời trang",Cửa hàng xăm mình và xỏ lỗ,4.971698113207547,4.197940573193653,212
2719,Khu 13 Chill In Hongkong,ChIJ0SxsZwAsdTERDK-oZeIc0WI,10.7919476,106.626698,"80 Đường Đô Đốc Long, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ0SxsZwAsdTERDK-oZeIc0WI,Nhà hàng gia đình,Nhà hàng gia đình,4.75,4.225146187060021,16
2720,Khu Biệt Thự Phố Đông Village,ChIJ8_y-_6wldTER71ycAqSLNmw,10.7671011,106.7787356,"1139 Nguyễn Thị Định, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ8_y-_6wldTER71ycAqSLNmw,Khu nhà liền kề,Khu nhà liền kề,4.0,4.20556170467969,1
2721,Khu Chế Xuất Linh Trung I,ChIJT-St8oEndTER1j_3UlqCLWE,10.8686518,106.7674694,"VQ98+FX9, Khu Phố 4, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJT-St8oEndTER1j_3UlqCLWE,Khu thương mại,Khu thương mại,4.102564102564102,4.209487135290545,195
2722,Khu Câu Cá Giải Trí Quê Hương,ChIJmQVDRpcqdTERBimYdaCqWaw,10.8714185,106.5634168,"VHC7+H97, D. Công Khi, Xuân Thới Sơn, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJmQVDRpcqdTERBimYdaCqWaw,Ao cá,Ao cá,3.75,4.194395115154145,16
2723,Khu Công Nghiệp Linh Trung 2,ChIJechsrfbXdDER44jFjE4SxLE,10.8824869,106.7211148,"VPJC+XCX, Ng. Chí Quốc, Bình Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJechsrfbXdDER44jFjE4SxLE,Khu thương mại,Khu thương mại,4.588235294117647,4.210771139725694,17
2724,Khu Du Lịch Sinh Thái Vườn Trái Cây Trung An,ChIJ9cpF_qzTdDERqPinLiZZDe4,11.010871,106.5906024,"Trung An, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+Du+Li%CC%A3ch+Sinh+Tha%CC%81i+V%C6%B0%E1%BB%9Dn+Tr%C3%A1i+C%C3%A2y+Trung+An/@11.010871,106.5906024,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d3acfe45caf5:0xee0d59262ea7f8a8!8m2!3d11.010871!4d106.5906024!16s%2Fg%2F11c310lw3s?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,3.764705882352941,4.166772033238096,17
2725,Khu Du Lịch Bình Quới 2,ChIJV9-d4jImdTERaWRbHxBsaWo,10.8328555,106.7420972,"556 Bình Quới, Phường 28, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+Du+L%E1%BB%8Bch+B%C3%ACnh+Qu%E1%BB%9Bi+2/@10.8328555,106.7420972,17z/data=!3m1!4b1!4m9!3m8!1s0x31752632e29ddf57:0x6a696c101f5b6469!5m2!4m1!1i2!8m2!3d10.8328555!4d106.7420972!16s%2Fg%2F11flt8_1nk?hl=vi&entry=ttu",Khách sạn,Khách sạn,3.911764705882353,4.119617753227837,34
2726,Khu Du Lịch Bến Xưa,ChIJq6rG9UoodTERIZTb9Xp6jAM,10.8530798,106.6779009,"39A Hà Huy Giáp, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/Khu+Du+L%E1%BB%8Bch+B%E1%BA%BFn+X%C6%B0a/@10.8530798,106.6779009,17z/data=!3m1!4b1!4m6!3m5!1s0x3175284af5c6aaab:0x38c7a7af5db9421!8m2!3d10.8530798!4d106.6779009!16s%2Fg%2F11j00sfgbg?hl=vi&entry=ttu",Điểm thu hút khách du lịch,Điểm thu hút khách du lịch,4.173469387755102,4.107359106052795,196
2727,Khu Dân Cư 54,ChIJu_ABcsUrdTERKP-lrDk9pfI,10.8654345,106.5808204,"VH8J+58G, Đ. Võ Thị Hồi, Xuân Thới Sơn, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJu_ABcsUrdTERKP-lrDk9pfI,Khu liên hợp căn hộ,Khu liên hợp căn hộ,5.0,4.228415923005215,1
2728,Khu Dân Cư Bình Chiểu,ChIJEcvlsf8ndTER27vF9bH65Rs,10.8725965,106.7256381,"21 Đường số 13, 26 Đường số 4, Bình Chiểu, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJEcvlsf8ndTER27vF9bH65Rs,Công ty quản lý bất động sản,Công ty quản lý bất động sản,3.8461538461538463,4.11975222035459,13
2729,Khu Dân Cư Cao Cấp An Thiên Lý,ChIJJTgFLUEndTERwyC9UqJG58s,10.823479,106.7815582,"Đường Dương Đình Hội, Phước Long B, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJJTgFLUEndTERwyC9UqJG58s,Khu nhà liền kề,Khu nhà liền kề,3.857142857142857,4.223904300968474,7
2730,Khu Dân Cư Him Lam - Ba Tơ,ChIJK-TCXwcydTERv7MKbhAYlvI,10.7062484,106.621801,"Chung cư C2, Ba Tơ, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+D%C3%A2n+C%C6%B0+Him+Lam+-+Ba+T%C6%A1/@10.7062484,106.621801,17z/data=!3m1!4b1!4m6!3m5!1s0x317532075fc2e42b:0xf29618106e0ab3bf!8m2!3d10.7062484!4d106.621801!16s%2Fg%2F11bwkhpwf3?hl=vi&entry=ttu",Chung cư,Chung cư,4.571428571428571,4.2047565932588125,14
2731,Khu Dân Cư Hoàng Hải,ChIJs-98urErdTERDi0m6NEwtA4,10.8363415,106.5946004,"RHPV+GRQ, Ngã tư Phan Văn Hớn, Nguyễn Ảnh Thủ, Bà Điểm, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJs-98urErdTERDi0m6NEwtA4,Chung cư,Chung cư,1.8571428571428568,4.180126341318405,7
2732,Khu Dân Cư Kiến Á,ChIJO7sIVRQndTER47YwV-LQmZI,10.804091,106.7827857,"Phước Long B, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJO7sIVRQndTER47YwV-LQmZI,Đại lý giao dịch bất động sản,Đại lý giao dịch bất động sản,4.333333333333333,4.202169085162377,3
2733,Khu Dân Cư The Garland,ChIJ4UxnSnYndTERnqbItg0szHg,10.8158708,106.7851169,"RQ8P+82X, Trịnh Công Sơn, Phước Long B, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ4UxnSnYndTERnqbItg0szHg,Phòng cho thuê,Phòng cho thuê,5.0,4.182607386460794,7
2734,Khu Dân Cư Thành Ủy,ChIJYxFewIModTERkHYKRjjy7b0,10.8237584,106.7201329,"RPFC+G32, Đường Số 2, Thành Phố, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+D%C3%A2n+C%C6%B0+Th%C3%A0nh+%E1%BB%A6y/@10.8237584,106.7201329,17z/data=!3m1!4b1!4m6!3m5!1s0x31752883c05e1163:0xbdedf238460a7690!8m2!3d10.8237584!4d106.7201329!16s%2Fg%2F11c562bcw8?hl=vi&entry=ttu",Khu nhà liền kề,Khu nhà liền kề,4.176470588235294,4.193461760166943,51
2735,Khu Dân Cư Trường Lưu,ChIJpZos7DUhdTERpXkUMLVLD6I,10.8046604,106.8213515,"RR3C+V64, 69 Đ. Trường Lưu, Long Trường, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJpZos7DUhdTERpXkUMLVLD6I,"Đại lý bất động sản, Khu nhà liền kề",Đại lý bất động sản,4.333333333333333,4.244112884997477,12
2736,Khu Dân Cư Tân Phú Trung,ChIJxSmbrBfVdDERJma31iqd69o,10.9464939,106.5469055,"WGWW+HQR, Tân Phú Trung, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+D%C3%A2n+C%C6%B0+T%C3%A2n+Ph%C3%BA+Trung/@10.9464939,106.5469055,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d517ac9b29c5:0xdaeb9d2ad6b76626!8m2!3d10.9464939!4d106.5469055!16s%2Fg%2F11h2n1jb6_?hl=vi&entry=ttu",Khu nhà liền kề,Khu nhà liền kề,4.5,4.196300021987882,6
2737,Khu Dân Cư Việt Nhân Riverside,ChIJAYcxICohdTERTDxxvXrdoj0,10.8244372,106.8235745,"RRFF+QCG, Đường Lò Lu, Trường Thạnh, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJAYcxICohdTERTDxxvXrdoj0,Khu nhà liền kề,Khu nhà liền kề,3.333333333333333,4.265728536036684,6
2738,Khu Dưỡng Lão Nghệ Sĩ Sân khấu,ChIJb-cESakvdTERAw2Go6BTLwY,10.7415069,106.6834154,"314/65 Đ. Âu Dương Lân, Phường 3, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+D%C6%B0%E1%BB%A1ng+L%C3%A3o+Ngh%E1%BB%87+S%C4%A9+S%C3%A2n+kh%E1%BA%A5u/@10.7415069,106.6834154,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa94904e76f:0x62f53a0a3860d03!8m2!3d10.7415069!4d106.6834154!16s%2Fg%2F11c1cznwbl?hl=vi&entry=ttu",Nhà dưỡng lão,Nhà dưỡng lão,4.393939393939394,4.117274377075785,33
2739,Khu Nghỉ Dưỡng Sinh Thái Hương Sen - Ven Sông Sài Gòn (Huong Sen Resort),ChIJHQZ4SvrXdDERMQvVJ4jECyc,10.9603327,106.6484405,"25 đường 176, Bình Mỹ, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+Ngh%E1%BB%89+D%C6%B0%E1%BB%A1ng+Sinh+Th%C3%A1i+H%C6%B0%C6%A1ng+Sen+-+Ven+S%C3%B4ng+S%C3%A0i+G%C3%B2n+(Huong+Sen+Resort)/@10.9603327,106.6484405,17z/data=!3m1!4b1!4m9!3m8!1s0x3174d7fa4a78061d:0x270bc48827d50b31!5m2!4m1!1i2!8m2!3d10.9603327!4d106.6484405!16s%2Fg%2F11fkq79z8q?hl=vi&entry=ttu","Khách sạn, Khu trẻ em, Khách sạn nghỉ dưỡng, Nhà hàng, Hồ bơi",Khách sạn,4.608695652173913,4.011145193683303,23
2740,Khu Phức Hợp Sài Gòn PeninSula Quận 7,ChIJl3rLzjIldTERAe_mYQt3fnY,10.7369579,106.7522112,"PQP2+QVP, Đ. Đào Trí, Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/Khu+Ph%E1%BB%A9c+H%E1%BB%A3p+S%C3%A0i+G%C3%B2n+PeninSula+Qu%E1%BA%ADn+7/@10.7369579,106.7522112,17z/data=!3m1!4b1!4m6!3m5!1s0x31752532cecb7a97:0x767e770b61e6ef01!8m2!3d10.7369579!4d106.7522112!16s%2Fg%2F11fphc0mwq?hl=vi&entry=ttu",Công ty tư vấn bất động sản,Công ty tư vấn bất động sản,1.5,4.181409681394048,4
