"placeId","title","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","location/lat","location/lng","address","permanentlyClosed","url"
"ChIJc5wycXgndTERYBdUJIjqsVw","Cầu Ông Nhiêu","Cầu",,,,,,,,,"Cầu","10.7977104","106.8081952","1035 Đ. Nguyễn Duy Trinh, Phường Phú Hữu, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJc5wycXgndTERYBdUJIjqsVw"
"ChIJXwOp6zkkdTER5AG0Ou5NRPI","CitiHome",,,,,,,,,,,"10.7673265","106.7841019","Đường 71 - CL, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJXwOp6zkkdTER5AG0Ou5NRPI"
"ChIJkX3O8I8pdTERzwdgDwarqtQ","Công ty TNHH NN Việt Nam (chuyên gia công lưới che nắng, lưới PVC công trình, lưới côn trùng)","Văn phòng công ty","Cửa hàng dụng cụ",,,,,,,,"Văn phòng công ty","10.7971456","106.8021804","Chạy vào số 444A, 444A Bưng Ông Thoàn, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJkX3O8I8pdTERzwdgDwarqtQ"
"ChIJsSlToj4kdTERf34E3DZgmCg","Toà án Nhân dân cấp cao tại TP. HCM","Tòa án thành phố",,,,,,,,,"Tòa án thành phố","10.767171","106.7897306","Số 8 đường 69, Khu phố 3, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJsSlToj4kdTERf34E3DZgmCg"
"ChIJD6lCQrAmdTERPEvb5dGt-3U","Công ty TNHH Khang Anh Ceramic","Văn phòng công ty","Cửa hàng vật liệu xây dựng",,,,,,,,"Văn phòng công ty","10.796037","106.8075901","1021 Đ. Nguyễn Duy Trinh, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh 54401, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJD6lCQrAmdTERPEvb5dGt-3U"
"ChIJhfQdBRQkdTERKdmwfYWjO60","Cổng 125","Công trình quân sự",,,,,,,,,"Công trình quân sự","10.7668114","106.7995226","QQ8X+PRC, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJhfQdBRQkdTERKdmwfYWjO60"
"ChIJV8Kbi50ndTERdqtOtNwuOlA","Le Football City","Sân bóng đá",,,,,,,,,"Sân bóng đá","10.7957839","106.8003833","52 bis Bưng Ông Thoàn, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh 71212, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJV8Kbi50ndTERdqtOtNwuOlA"
"ChIJTwcieWMldTERmdB46VwPDLY","Citi Bella 1","Khu nhà liền kề",,,,,,,,,"Khu nhà liền kề","10.766425","106.7837237","QQ8M+HF9, Đường 35 CL, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJTwcieWMldTERmdB46VwPDLY"
"ChIJuzYeSAgndTER-apXvcRFY0k","Biệt thự cao cấp Valencia Riverside","Phòng cho thuê",,,,,,,,,"Phòng cho thuê","10.7951807","106.8119399","1000 Đ. Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJuzYeSAgndTER-apXvcRFY0k"
"ChIJeVhc_z8kdTERYFTu9GvTLuw","Cảng Cát Lái","Quản lý cảng","Cảng sông",,,,,,,,"Quản lý cảng","10.7660287","106.7954953","Nguyễn Thị Định, Cát Lái, Tp Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJeVhc_z8kdTERYFTu9GvTLuw"
"ChIJ8dyDgLEndTERJiWQpII9dBg","Valencia - STC Jetty","Dịch vụ vận tải",,,,,,,,,"Dịch vụ vận tải","10.7950493","106.8151868","QRW8+237, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ8dyDgLEndTERJiWQpII9dBg"
"ChIJeeEryT8kdTERcjv7uen6eqE","Cảng cát lái văn phòng hải quan","Văn phòng",,,,,,,,,"Văn phòng","10.7655091","106.7927067","Nhà xe cổng Lê Phụng Hiếu, Lê Phụng Hiểu, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJeeEryT8kdTERcjv7uen6eqE"
"ChIJ90kn8A0ndTERlgCmNsSNuLk","KDC Phú Hữu","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.7950164","106.8097436","QRW5+2V5, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ90kn8A0ndTERlgCmNsSNuLk"
"ChIJVVVFZRQkdTERlqgx0HgJOf0","P09","Nhà kho",,,,,,,,,"Nhà kho","10.7652487","106.7993561","QQ8X+3PX, Trục chính, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJVVVFZRQkdTERlqgx0HgJOf0"
"ChIJU4WGsDUndTERC98WfDEUDR0","Trọ HOBAHOME CN2","Phòng cho thuê",,,,,,,,,"Phòng cho thuê","10.7934938","106.7996614","12B Đường Số 46, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJU4WGsDUndTERC98WfDEUDR0"
"ChIJ94VBUwAldTER2sqlKlqx-tQ","Chợ Xóm Cảng (sáng, chiều)","Chợ",,,,,,,,,"Chợ","10.7648336","106.7814801","1199 Nguyễn Thị Định, P TP, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ94VBUwAldTER2sqlKlqx-tQ"
"ChIJe9BsLGMndTERI6Ce2jH0nyE","Hưng Thịnh Depot 2","Kho chứa lạnh",,,,,,,,,"Kho chứa lạnh","10.7919924","106.8111209","5/6 Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJe9BsLGMndTERI6Ce2jH0nyE"
"ChIJQyYy0T8kdTERDbm2VqMn6rQ","Cổng B - Cảng Cát Lái","Sở giao thông vận tải thành phố",,,,,,,,,"Sở giao thông vận tải thành phố","10.7645085","106.7938685","Nhà xe cổng Lê Phụng Hiếu, Lê Phụng Hiểu, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQyYy0T8kdTERDbm2VqMn6rQ"
"ChIJM0nicisldTERn6pvMQStV_Q","Tiệm Điện Thoại Mr Cau","Cửa hàng điện thoại di động","Cửa hàng phụ kiện điện thoại di động",,,,,,,,"Cửa hàng điện thoại di động","10.791749","106.8020909","969 Đ. Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJM0nicisldTERn6pvMQStV_Q"
"ChIJpyYx3T8kdTERJ-MOmW5F60E","Trạm xăng dầu","Trạm xăng",,,,,,,,,"Trạm xăng","10.7636796","106.7935262","QQ7V+FCC, Trục chính, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJpyYx3T8kdTERJ-MOmW5F60E"
"ChIJDwxsn68mdTERj4YW6TMlL9M","Trạm thu phí Phú Hữu","Trạm thu phí",,,,,,,,,"Trạm thu phí","10.791609","106.80744","QRR4+JXW, Đường Nguyễn Thị Tư, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJDwxsn68mdTERj4YW6TMlL9M"
"ChIJfUh1uhQkdTERTZ7l1PuUC4A","Cẩu B7","Dịch vụ cần cẩu",,,,,,,,,"Dịch vụ cần cẩu","10.7625875","106.7991284","QQ7X+2MJ, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJfUh1uhQkdTERTZ7l1PuUC4A"
"ChIJJajs-64mdTERwMSZi0Rk0Sg","Ainka Product",,,,,,,,,,,"10.7908432","106.8094262","9 Đường Nguyễn Thị Tư, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJJajs-64mdTERwMSZi0Rk0Sg"
"ChIJQUOSDEgkdTER93u7uAi1dgc","CÔNG TY TNHH TAIYO NISSHIN VIỆT NAM","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.7894544","106.807408","100 Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQUOSDEgkdTER93u7uAi1dgc"
"ChIJAQAwdUAkdTERzqc2MGlZFRM","D11","Nhà kho",,,,,,,,,"Nhà kho","10.7621299","106.7927197","D11 Trục chính, Cát Lái, Quận 2, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJAQAwdUAkdTERzqc2MGlZFRM"
"ChIJCV2BRkckdTERPZYTGu5cLhc","Trường Cao đẳng Kỹ thuật Hải quân","Trường quân sự",,,,,,,,,"Trường quân sự","10.7616343","106.7875908","1295A Nguyễn Thị Định, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJCV2BRkckdTERPZYTGu5cLhc"
"ChIJjcCWBQAndTERkj0DCTsOrfw","Dhamma Family","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.7894329","106.8036256","Đ. số 970, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJjcCWBQAndTERkj0DCTsOrfw"
"ChIJq6q6tmokdTERW6gf8qn5MtE","K02","Nhà kho",,,,,,,,,"Nhà kho","10.7617268","106.7953927","QQ6W+M5R, Trục chính, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJq6q6tmokdTERW6gf8qn5MtE"
"ChIJa3gaHwAndTERDRIgVmc6iGo","bãi xe toàn phú co.","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.7890603","106.8001396","QRQ2+J3C, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJa3gaHwAndTERDRIgVmc6iGo"
"ChIJBUjSVDYkdTERY1zV6YobZKI","Cummins DKSH (Vietnam) LLC","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.7614488","106.7816956","Đường A, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJBUjSVDYkdTERY1zV6YobZKI"
"ChIJT5zI0GokdTERvneHMifu3o4","Cẩu B6","Dịch vụ cần cẩu",,,,,,,,,"Dịch vụ cần cẩu","10.7614518","106.7967761","QQ6W+HPJ, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJT5zI0GokdTERvneHMifu3o4"
"ChIJIYNZXwIndTERSPEhUyIfeCs","Anh Granola","Cửa hàng thực phẩm thiên nhiên",,,,,,,,,"Cửa hàng thực phẩm thiên nhiên","10.788469","106.8114346","D67 Khu đô thị Dragon Village, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJIYNZXwIndTERSPEhUyIfeCs"
"ChIJlVWnVPkndTERkEy81OdaXE0","Dragon Village","Khu phức hợp nhà ở",,,,,,,,,"Khu phức hợp nhà ở","10.7889268","106.8085858","QRQ5+HCG, Đ. 15, Phường Phú Hữu, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJlVWnVPkndTERkEy81OdaXE0"
"ChIJp5env2okdTERQeitRqhyJjU","Cẩu B5","Dịch vụ cần cẩu",,,,,,,,,"Dịch vụ cần cẩu","10.7609037","106.7955852","QQ6W+968, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJp5env2okdTERQeitRqhyJjU"
"ChIJAa5rMAcndTERSmNnCJK6ZEk","Cộng Cà Phê","Cửa hàng cà phê",,,,,,,,,"Cửa hàng cà phê","10.7876696","106.8104593","D35-KĐT Dragon Village, Đường Nguyễn Thị Tư, Phường Phú Hữu, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJAa5rMAcndTERSmNnCJK6ZEk"
"ChIJYy2oIEckdTEROhcPLZNcYLo","Công Ty Tnhh Tiếp Vận Tân Cảng Hmm","Dịch vụ giao nhận hàng hóa",,,,,,,,,"Dịch vụ giao nhận hàng hóa","10.759804","106.7873966","Nhà xe cổng NTĐ, 1295B Nguyễn Thị Định, khu phố 3, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJYy2oIEckdTEROhcPLZNcYLo"
"ChIJ88yZsWAndTERyQNfFY2bpzQ","SALA Quán","Quán ăn nhỏ",,,,,,,,,"Quán ăn nhỏ","10.7876425","106.8010229","29a Gò Cát, Phường Phú Hữu, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ88yZsWAndTERyQNfFY2bpzQ"
"ChIJ8wOVM0YkdTERFvNebXYSTtU","Nhà máy Lọc dầu Cát Lái Sài Gòn Petro",,,,,,,,,,,"10.759384","106.7831802","Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ8wOVM0YkdTERFvNebXYSTtU"
"ChIJ2xgbUqondTERRDslZtk12bM","Căn hộ Chung Cư Ricca","Đại lý bất động sản",,,,,,,,,"Đại lý bất động sản","10.7869256","106.801873","Tp, Chung cư Ricca, 33/2 Gò Cát, KP4, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ2xgbUqondTERRDslZtk12bM"
"ChIJ3_D0XEYkdTER3xy6NpT76cQ","Saigon Shipyard Co Ltd","Nhà máy đóng tàu",,,,,,,,,"Nhà máy đóng tàu","10.75876","106.7848268","QQ5M+GW4, Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ3_D0XEYkdTER3xy6NpT76cQ"
"ChIJoYMYu2YldTERwArjL3mWrAI","SAIGON NEW PORT","Cảng container",,,,,,,,,"Cảng container","10.7582466","106.7911179","QQ5R+C9F, Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJoYMYu2YldTERwArjL3mWrAI"
"ChIJt4P0BvYldTERwA9p6ORkbmw","Bến phà Cát Lái","Dịch vụ phà",,,,,,,,,"Dịch vụ phà","10.7580249","106.788829","1090 Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJt4P0BvYldTERwA9p6ORkbmw"
"ChIJ54tyZ0IldTERQtgtxHec450","Corsair Marine","Nhà sản xuất",,,,,,,,,"Nhà sản xuất","10.7575814","106.7850235","QQ5P+22J, Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ54tyZ0IldTERQtgtxHec450"
"ChIJFQk3qNUndTERfWn0pgrC8lE","Nails by Joslyn","Tiệm chăm sóc móng",,,,,,,,,"Tiệm chăm sóc móng","10.8172405","106.7739851","469 Đỗ Xuân Hợp, Phước Long B, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJFQk3qNUndTERfWn0pgrC8lE"
"ChIJnakkX08kdTER2DqvLmi9HCg","Cảng Saigon Petro","Dịch vụ vận chuyển hàng hóa",,,,,,,,,"Dịch vụ vận chuyển hàng hóa","10.7563526","106.7823573","Phường Thạnh Mỹ Lợi, Quận 2, 990 Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJnakkX08kdTER2DqvLmi9HCg"
"ChIJ2cQxgZMndTER7k3G3qO7GEA","Sân bóng đá Nguyễn Hoàng","Sân bóng đá",,,,,,,,,"Sân bóng đá","10.8545252","106.744178","Hẻm 22, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ2cQxgZMndTER7k3G3qO7GEA"
"ChIJodXrhKchdTERtfSAY0M7RwA","Quán nhậu Long Vy","Quán bar",,,,,,,,,"Quán bar","10.7973806","106.8374071","QRWP+XX3, Long Trường, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJodXrhKchdTERtfSAY0M7RwA"
"ChIJZYoBTQAndTEREahCoLATMWI","NHÀ CÔNG LỰC - BÍCH VÂN","Khu phức hợp nhà ở",,,,,,,,,"Khu phức hợp nhà ở","10.8535939","106.7393014","15 Đường Ụ Ghe, Tam Phú, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJZYoBTQAndTEREahCoLATMWI"
"ChIJiUI7W5QndTERYzJDVVV-zaA","Trường THCS Linh Đông","Trường THCS",,,,,,,,,"Trường THCS","10.8531802","106.7473307","Trường THCS Linh Đông, Đ. Linh Đông, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJiUI7W5QndTERYzJDVVV-zaA"
"ChIJ-Z1Q12EndTERMgUp_wFLqA8","J&T Express - DC Thủ Đức","Dịch vụ chuyển phát nhanh",,,,,,,,,"Dịch vụ chuyển phát nhanh","10.8527112","106.7392899","21 Đường Ụ Ghe, Tam Phú, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ-Z1Q12EndTERMgUp_wFLqA8"
"ChIJVcxpKegndTERJOWhgARNUjQ","Cafe Sân Vườn","Quán cà phê",,,,,,,,,"Quán cà phê","10.8525619","106.7377544","6/9 Ụ Ghe, Kp2, p Tam Phú, q, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJVcxpKegndTERJOWhgARNUjQ"
"ChIJ3320f78ndTERxBK4EhxUKC8","Yohe Shop - Thùng Givi Chính Hãng - Baga Givi Chính Hãng","Cửa tiệm bán lẻ trực tiếp",,,,,,,,,"Cửa tiệm bán lẻ trực tiếp","10.8524647","106.7483111","165 Đ. Linh Đông, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ3320f78ndTERxBK4EhxUKC8"
"ChIJ06ohYUzXdDERgR_gfwaB1Ho","Q-Tech Adventure","Kỹ sư cơ khí",,,,,,,,,"Kỹ sư cơ khí","10.8520815","106.7411387","17/15 Đường Ụ Ghe, Tam Phú, Thủ Đức, Thành phố Hồ Chí Minh 71300, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ06ohYUzXdDERgR_gfwaB1Ho"
"ChIJfwUmO3IndTERO5uNciS_s9c","Công ty CP B.O.O Nước Thủ Đức","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.8542159","106.7802104","479 Xa Lộ Hà Nội, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJfwUmO3IndTERO5uNciS_s9c"
"ChIJsfaLssMndTERc5zfx5b8Yeo","Net BA Gaming","Quán cà phê internet",,,,,,,,,"Quán cà phê internet","10.8515867","106.748217","120H Đ. Linh Đông, P, Thủ Đức, Thành phố Hồ Chí Minh 100000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJsfaLssMndTERc5zfx5b8Yeo"
"ChIJHVFluHkndTERZiMXVmJNrBw","Đồ chơi xe máy KHOA THỦ ĐỨC","Cửa hàng phụ tùng xe máy",,,,,,,,,"Cửa hàng phụ tùng xe máy","10.8530461","106.7823895","Đường 904, Phường Tân Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJHVFluHkndTERZiMXVmJNrBw"
"ChIJKesocrcndTER1SVjpklMHTc","Lẩu Gà Lá É Phú Yên","Quán ăn nhỏ",,,,,,,,,"Quán ăn nhỏ","10.8509906","106.7426387","38 Đ. 24, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJKesocrcndTER1SVjpklMHTc"
"ChIJObbgaDEndTERMGAs2bgvQXY","X-Stadium Thủ Đức","Quán cà phê internet",,,,,,,,,"Quán cà phê internet","10.8522567","106.7679367","24 Số 5, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJObbgaDEndTERMGAs2bgvQXY"
"ChIJO22bEXMndTERdht37qbksJE","Bến xe Thành Bưởi Thủ Đức","Dịch vụ vận tải",,,,,,,,,"Dịch vụ vận tải","10.852064","106.7786745","48C Xa Lộ Hà Nội, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJO22bEXMndTERdht37qbksJE"
"ChIJbb8m9FkndTERjKtQ-wBY6o4","Chân gà sả tắc Vfood","Nhà hàng",,,,,,,,,"Nhà hàng","10.8491002","106.7335597","RPXM+JCV, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJbb8m9FkndTERjKtQ-wBY6o4"
"ChIJ42YEOAAndTERkheNedZ-2rU","Beauty Salon - Make Up Hoa","Tiệm chăm sóc móng",,,,,,,,,"Tiệm chăm sóc móng","10.85184","106.782964","36a Đường 904, Phường Tân Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ42YEOAAndTERkheNedZ-2rU"
"ChIJgWOjNo8ndTERkhOIwwTXXlc","TECCO TOWER LINH ĐÔNG","Chung cư",,,,,,,,,"Chung cư","10.8488656","106.7469496","65 Đ. Linh Đông, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJgWOjNo8ndTERkhOIwwTXXlc"
"ChIJh9fA26EndTERmX2YqP-9z-A","Nhà Thiếu Nhi Thành phố Thủ Đức (Trụ sở chính)","Trung tâm giáo dục",,,,,,,,,"Trung tâm giáo dục","10.8506888","106.7672128","281 Võ Văn Ngân, Linh Chiểu, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJh9fA26EndTERmX2YqP-9z-A"
"ChIJq2rPb8EndTERzS55r0KzR1k","BAMM",,,,,,,,,,,"10.8487327","106.7420371","6/1, Đường Số 22, Khu Phố 4, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJq2rPb8EndTERzS55r0KzR1k"
"ChIJe0eA_KEndTERr0rIc3pPlGI","Vincom Thủ Đức","Trung tâm mua sắm",,,,,,,,,"Trung tâm mua sắm","10.8501","106.7651","216 Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJe0eA_KEndTERr0rIc3pPlGI"
"ChIJ8zSL44YndTERoaVaWUdIgHk","Sân bóng đá CP Hiệp Bình, Hiệp Bình Chánh","Câu lạc bộ thể thao",,,,,,,,,"Câu lạc bộ thể thao","10.8474959","106.7327735","32 Đ. 42, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ8zSL44YndTERoaVaWUdIgHk"
"ChIJS_Pa4o8ndTERdNs7rYQKt78","Napoli Hiệp Phú, Thủ Đức","Quán cà phê",,,,,,,,,"Quán cà phê","10.8499192","106.7828462","5A Đ. Tân Hòa 2, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS_Pa4o8ndTERdNs7rYQKt78"
